dyke_id,vertex_id,x,y,z
9,7956,668780.20703125,6550922.29296875,-310.69833374023437,
9,7957,668806.28125,6550896.21875,-310.83444213867187,
9,7959,669067.8828125,6550634.61328125,-312.19989013671875,
9,7964,669101.00390625,6550601.4921875,-312.37277221679687,
9,7965,669229.76953125,6550472.7265625,-313.07379150390625,
9,7966,669360.16015625,6550342.3359375,-313.94552612304687,
9,7967,669386.421875,6550316.078125,-314.12106323242187,
9,7969,669588.8046875,6550113.6875,-315.47409057617187,
9,7974,669650.08984375,6550052.40234375,-315.86026000976562,
9,7975,669762.7109375,6549939.77734375,-316.5699462890625,
9,7976,669814.54296875,6549887.94921875,-316.91119384765625,
9,7977,669940.06640625,6549762.421875,-317.95748901367187,
9,7978,669966.5546875,6549735.9375,-318.17825317382812,
9,7980,670210.9765625,6549419.96875,-320.48641967773437,
9,7985,670219.3046875,6549409.20703125,-320.56298828125,
9,7986,670306.72265625,6549296.19921875,-321.36685180664062,
9,7987,670324.0703125,6549273.76953125,-321.569091796875,
9,7988,670491.6796875,6549057.09765625,-323.29632568359375,
9,7989,670517.1015625,6549024.234375,-323.55831909179687,
9,7991,670746.421875,6548727.8046875,-325.92141723632812,
9,7996,670772.87890625,6548693.6015625,-326.1927490234375,
9,7997,670774.73046875,6548691.2109375,-326.21173095703125,
9,7998,670775.9296875,6548689.65625,-326.22207641601562,
9,7999,671041.9453125,6548345.7890625,-328.73892211914062,
9,8000,671067.65625,6548312.546875,-328.98223876953125,
9,8002,671311.37890625,6547997.4765625,-331.28826904296875,
9,8007,671326.21875,6547978.29296875,-331.39614868164062,
9,8008,671366.67578125,6547925.99609375,-331.6903076171875,
9,8009,671428.4609375,6547846.12109375,-332.05963134765625,
9,8010,671592.25,6547634.38671875,-333.08169555664062,
9,8011,671618.1953125,6547600.84375,-333.24359130859375,
9,8013,671889.55078125,6547329.48828125,-334.59857177734375,
9,8018,672038.15625,6547180.88671875,-335.34060668945312,
9,8019,672164.95703125,6547054.0859375,-335.72763061523437,
9,8020,672192.15625,6547026.890625,-335.81063842773437,
9,8022,672237.64453125,6546981.3984375,-335.94949340820312,
9,8026,672464.4921875,6546754.5390625,-336.35848999023437,
9,8027,672657.41796875,6546561.61328125,-336.70632934570312,
9,8028,672738.8515625,6546480.17578125,-336.74505615234375,
10,8432,671132.94921875,6543377.17578125,-329.7032470703125,
10,8433,671091.89453125,6543485.80859375,-329.97735595703125,
10,8434,671275.484375,6543000,-328.7515869140625,
10,8435,671047.88671875,6543602.26171875,-330.1749267578125,
10,8436,671000.83203125,6543726.7734375,-330.55044555664062,
10,8437,670985.203125,6543768.12890625,-330.645751953125,
10,8438,670970.921875,6543805.921875,-330.73284912109375,
10,8440,670855.21484375,6544112.09765625,-331.43853759765625,
10,8445,670827.78125,6544184.69140625,-331.73135375976562,
10,8446,670710.32421875,6544495.50390625,-332.98504638671875,
10,8447,670680.71875,6544573.84765625,-333.23471069335938,
10,8448,670666.359375,6544611.84375,-333.35577392578125,
10,8450,670629.93359375,6544708.234375,-333.6629638671875,
10,8455,670522.20703125,6544993.29296875,-335.150146484375,
10,8456,670455.140625,6545170.76953125,-336.0760498046875,
10,8457,670376.26953125,6545379.46875,-336.85699462890625,
10,8458,670361.8046875,6545417.75,-337.000244140625,
10,8460,670359.05078125,6545425.04296875,-337.02752685546875,
10,8465,670326.6875,6545510.67578125,-337.11911010742187,
10,8466,670217.03515625,6545800.8359375,-337.22091674804687,
10,8467,670144.51171875,6545992.7421875,-337.28826904296875,
10,8468,670071.7265625,6546185.34765625,-337.40774536132812,
10,8469,670057.2421875,6546223.671875,-337.43148803710937,
10,8471,670100.20703125,6546239.91015625,-337.48052978515625,
10,8476,670213.39453125,6546282.68359375,-337.77359008789062,
10,8477,670255.20703125,6546298.48828125,-337.88186645507812,
10,8478,670369.76171875,6546341.78125,-337.79852294921875,
10,8480,670385.375,6546347.6875,-337.78717041015625,
10,8485,670436.015625,6546213.6875,-338.171875,
10,8486,670535.98046875,6545949.1640625,-338.07904052734375,
10,8487,670612.8203125,6545745.8359375,-338.0076904296875,
10,8488,670686.60546875,6545550.59375,-337.79888916015625,
10,8490,670701.65625,6545510.765625,-337.75631713867187,
10,8495,670756.12109375,6545366.640625,-337.6021728515625,
10,8496,670851.82421875,6545113.40625,-336.65457153320312,
10,8497,670908.71484375,6544962.86328125,-336.09127807617187,
10,8498,670990.24609375,6544747.125,-335.32583618164062,
10,8499,671002.96484375,6544713.4609375,-335.23956298828125,
10,8501,671017.9375,6544673.84375,-335.13800048828125,
10,8506,671121.125,6544400.80078125,-334.43814086914062,
10,8507,671167.26953125,6544278.6953125,-333.94561767578125,
10,8508,671216.5390625,6544148.32421875,-333.41973876953125,
10,8509,671283.6484375,6543970.7421875,-333.01046752929687,
10,8510,671319.32421875,6543876.3359375,-332.73233032226562,
10,8512,671334.21875,6543836.921875,-332.6162109375,
10,8517,671405.03125,6543649.5390625,-332.064208984375,
10,8518,671482.8515625,6543443.62109375,-331.67984008789062,
10,8519,671514.5546875,6543359.7265625,-331.52322387695312,
10,8520,671635.66796875,6543039.24609375,-330.71463012695312,
10,8522,671650.5,6543000,-330.6156005859375,
11,8613,667350.234375,6554013.21875,-304.6068115234375,
11,8614,667090.05078125,6554270.35546875,-303.89236450195312,
11,8615,667376.296875,6553987.45703125,-304.67837524414062,
11,8616,667426.73828125,6553937.60546875,-304.81689453125,
11,8617,667611.58984375,6553754.9140625,-305.39346313476562,
11,8618,667676.64453125,6553690.62109375,-305.58746337890625,
11,8619,667937.8046875,6553432.515625,-306.36627197265625,
11,8621,667926.82421875,6553421.40625,-306.3411865234375,
11,8624,667800.921875,6553294.0234375,-306.05352783203125,
11,8625,667691.203125,6553183.015625,-305.80282592773437,
11,8628,667661.2890625,6553212.58203125,-305.713623046875,
11,8631,667595.453125,6553277.65234375,-305.51727294921875,
11,8632,667316.83203125,6553553.0234375,-304.64822387695312,
11,8633,667102.640625,6553764.71875,-303.98013305664062,
11,8634,667018.40625,6553847.96875,-303.74880981445312,
11,8637,666988.62890625,6553877.40234375,-303.66705322265625,
11,8640,666906.55859375,6553958.51171875,-303.44168090820312,
11,8641,666642.76953125,6554219.2109375,-302.73239135742187,
11,8642,666380.60546875,6554478.3046875,-302.02749633789062,
11,8643,666345.59375,6554512.90625,-301.9281005859375,
11,8646,666339.12890625,6554519.29296875,-301.90975952148437,
11,8647,666318.85546875,6554539.33203125,-301.85714721679687,
11,8648,666315.93359375,6554542.22265625,-301.85003662109375,
11,8651,665968.828125,6554885.26953125,-301.00350952148437,
11,8652,665936.8984375,6554916.828125,-300.92562866210937,
11,8653,665672.796875,6555177.84375,-300.3341064453125,
11,8656,665643.2421875,6555207.0546875,-300.26791381835937,
11,8659,665620.58203125,6555229.44921875,-300.2171630859375,
11,8660,665579.765625,6555269.7890625,-300.12356567382812,
11,8661,665295.10546875,6555551.125,-299.59356689453125,
11,8662,664999.984375,6555842.78125,-299.04409790039062,
11,8756,665587.5625,6555755.3125,-300.3125,
11,8757,665368.27734375,6555972.03515625,-299.8983154296875,
11,8758,665613.37890625,6555729.796875,-300.36126708984375,
11,8759,665682.91015625,6555661.07421875,-300.49258422851562,
11,8760,665916.59765625,6555430.11328125,-300.99404907226562,
11,8761,666015.29296875,6555332.56640625,-301.20584106445312,
11,8762,666101.57421875,6555247.29296875,-301.39715576171875,
11,8763,666175.1171875,6555174.609375,-301.57720947265625,
11,8765,666200.421875,6555149.59765625,-301.63919067382812,
11,8766,666201.0078125,6555149.01953125,-301.6405029296875,
11,8769,666503.39453125,6554850.16015625,-302.31884765625,
11,8770,666547.734375,6554806.33984375,-302.41830444335937,
11,8771,666762.6796875,6554593.90625,-303.0025634765625,
11,8774,666788.65234375,6554568.234375,-303.07315063476562,
11,8775,666901.234375,6554456.96875,-303.37918090820312,
11,8776,666994.03125,6554365.25390625,-303.62869262695312,
11,8789,665329.703125,6556010.16015625,-299.83734130859375,
11,8790,665025.7578125,6556310.5546875,-299.3570556640625,
11,8792,664999.98828125,6556336.015625,-299.31631469726562,
12,8920,665543.29296875,6546568.2109375,-319.42758178710937,
12,8921,665519.5,6546581.84375,-319.31658935546875,
12,8922,665600.0625,6546535.68359375,-319.69241333007812,
12,8923,665717.77734375,6546468.24609375,-320.18212890625,
12,8924,665800.3984375,6546420.91015625,-320.7650146484375,
12,8925,665909.68359375,6546358.30078125,-321.5360107421875,
12,8927,666038.9921875,6546284.21875,-322.24295043945312,
12,8929,666057.31640625,6546248.04296875,-322.40826416015625,
12,9007,668196.8203125,6543000,-312.31829833984375,
12,9008,668101.765625,6543253.484375,-311.99008178710937,
12,9009,667995.42578125,6543537.0625,-311.6229248046875,
12,9011,667985.9296875,6543562.390625,-311.59011840820312,
12,9016,667865.85546875,6543682.47265625,-311.25335693359375,
12,9017,667767.70703125,6543780.62890625,-311.44448852539062,
12,9018,667726.64453125,6543821.69140625,-311.44052124023437,
12,9019,667435.90234375,6544112.44921875,-311.41229248046875,
12,9021,667409.9765625,6544138.375,-311.40975952148437,
12,9026,667374.79296875,6544173.55859375,-311.40634155273437,
12,9027,667149.7421875,6544398.60546875,-313.1214599609375,
12,9028,666973.10546875,6544575.23828125,-314.46759033203125,
12,9029,666860.1484375,6544688.1953125,-315.05838012695312,
12,9030,666834.015625,6544714.328125,-315.19503784179687,
12,9032,666816.56640625,6544748.7890625,-315.3544921875,
12,9036,666747.59375,6544884.984375,-316.04946899414062,
12,9037,666652.6328125,6545072.50390625,-317.70840454101562,
12,9038,666454.78125,6545463.19921875,-321.16485595703125,
12,9039,666436.5078125,6545499.28125,-321.48406982421875,
12,9040,666380.29296875,6545610.28125,-322.466064453125,
12,9041,666298.06640625,6545772.6484375,-322.80337524414062,
12,9042,666253.1484375,6545861.34375,-322.79580688476562,
12,9043,666130.640625,6546103.25390625,-322.77511596679687,
12,9044,666083.35546875,6546196.6171875,-322.64324951171875,
12,9072,665282.19921875,6546717.79296875,-318.2095947265625,
12,9073,665023.66796875,6546865.90625,-317.00357055664062,
12,9075,665000,6546879.46875,-316.893310546875,
13,9169,668615,6543000,-313.62554931640625,
13,9170,668575.66015625,6543052.453125,-313.43557739257812,
13,9171,668572.27734375,6543056.9609375,-313.41925048828125,
13,9172,668531.91796875,6543110.7734375,-313.15338134765625,
13,9174,668527.984375,6543116.015625,-313.12747192382812,
13,9179,668521.83203125,6543131.734375,-313.0853271484375,
13,9180,668412.03125,6543412.3203125,-312.74746704101562,
13,9181,668286.703125,6543732.58203125,-312.36184692382812,
13,9182,668282.7265625,6543742.73828125,-312.32666015625,
13,9184,668271.140625,6543772.34375,-312.22409057617187,
13,9189,668101.21875,6543942.4140625,-311.3568115234375,
13,9190,668008.14453125,6544035.56640625,-311.22244262695312,
13,9191,667712.9453125,6544331.01953125,-310.79620361328125,
13,9192,667694.0390625,6544349.94140625,-310.7689208984375,
13,9194,667686.671875,6544357.3125,-310.7681884765625,
13,9199,667646.77734375,6544397.23828125,-310.99276733398437,
13,9200,667422.953125,6544621.23828125,-312.48138427734375,
13,9201,667676.3671875,6544367.625,-310.76718139648437,
13,9202,667168.296875,6544876.09765625,-314.17507934570312,
13,9203,667128.703125,6544915.72265625,-314.8670654296875,
13,9204,667102.1953125,6544942.25,-315.330322265625,
13,9206,667038.88671875,6545068.01171875,-317.07901000976563,
13,9211,666920.08984375,6545304,-319.17190551757813,
13,9212,666739.4140625,6545662.90234375,-322.35488891601562,
13,9213,666722.69140625,6545696.12109375,-322.62417602539062,
13,9214,666704.34375,6545732.5625,-322.9195556640625,
13,9216,666628.94140625,6545882.34375,-324.1336669921875,
13,9221,666520.484375,6546097.78515625,-323.68359375,
13,9222,666363.046875,6546410.52734375,-323.0302734375,
13,9223,666332.21875,6546471.76953125,-322.944091796875,
13,9224,666324.8515625,6546486.3984375,-322.87744140625,
13,9225,666319.91015625,6546496.21875,-322.83267211914062,
13,9227,666306.5,6546522.859375,-322.6187744140625,
13,9232,666006.63671875,6546696.4921875,-320.50296020507812,
13,9233,665839.46875,6546793.29296875,-319.32342529296875,
13,9234,665683.12109375,6546883.82421875,-318.75634765625,
13,9236,665653.25,6546901.125,-318.64797973632812,
13,9241,665627.95703125,6546915.7734375,-318.55624389648437,
13,9242,665355.4375,6547073.58203125,-317.29556274414062,
13,9243,665257.68359375,6547130.1875,-316.84335327148437,
13,9244,665029.703125,6547262.20703125,-315.96795654296875,
13,9246,665000.0078125,6547279.40625,-315.85400390625,
14,9342,666423.96875,6548523.40625,-307.94451904296875,
14,9343,666382.51953125,6548558.98828125,-307.85028076171875,
14,9344,666447.59765625,6548503.125,-307.99826049804687,
14,9345,666556.0703125,6548410.01171875,-308.244873046875,
14,9346,666716.25390625,6548272.51171875,-308.39999389648437,
14,9347,666952.71875,6548069.53125,-308.62899780273437,
14,9349,666964.9609375,6548038.1875,-308.70816040039062,
14,9393,665895.234375,6548977.296875,-306.68917846679687,
14,9394,665674.90625,6549166.42578125,-306.06967163085937,
14,9395,665918.796875,6548957.0703125,-306.75543212890625,
14,9396,665971.49609375,6548911.83203125,-306.90362548828125,
14,9397,666128.44921875,6548777.09375,-307.46466064453125,
14,9398,666187.9453125,6548726.01953125,-307.55496215820313,
14,9399,665660.00390625,6549179.21875,-306.00961303710938,
14,9400,665425.5546875,6549380.47265625,-305.06466674804687,
14,9401,665389.9609375,6549411.0234375,-304.95989990234375,
14,9403,665366.4921875,6549431.171875,-304.89077758789063,
14,9408,665255.34765625,6549627.80859375,-304.23760986328125,
14,9409,665204.234375,6549718.23828125,-303.79891967773437,
14,9410,665016.16796875,6550050.96875,-302.18484497070312,
14,9412,664999.984375,6550079.578125,-302.04605102539062,
14,9524,670395.7421875,6543000,-323.85360717773437,
14,9525,670090.453125,6543266.41796875,-323.0770263671875,
14,9526,670063.859375,6543289.62890625,-323.00936889648437,
14,9527,669764.7265625,6543550.67578125,-321.77890014648437,
14,9529,669734.28125,6543577.25,-321.6536865234375,
14,9534,669695.97265625,6543610.6796875,-321.49612426757812,
14,9535,669480.7265625,6543798.51953125,-320.36834716796875,
14,9536,669431,6543841.91015625,-319.96923828125,
14,9537,669186.640625,6544055.15234375,-318.0079345703125,
14,9538,669103,6544128.140625,-317.567138671875,
14,9540,669072.828125,6544154.46875,-317.4080810546875,
14,9545,669057.95703125,6544196.70703125,-317.49905395507812,
14,9546,668989.50390625,6544391.13671875,-318.10250854492187,
14,9547,668947.57421875,6544510.22265625,-318.246337890625,
14,9548,668879.390625,6544703.87890625,-318.48019409179687,
14,9549,668811.2109375,6544897.51953125,-319.84432983398438,
14,9551,668798.640625,6544933.21875,-320.09576416015625,
14,9556,668685.6875,6545254.00390625,-322.35549926757812,
14,9557,668677.42578125,6545277.47265625,-322.51473999023437,
14,9558,668673.66015625,6545288.16015625,-322.61776733398437,
14,9559,668672.203125,6545292.30078125,-322.64169311523438,
14,9560,668537.140625,6545675.875,-324.8580322265625,
14,9562,668524.4375,6545711.953125,-325.06649780273437,
14,9567,668376.28125,6545850.2734375,-324.22781372070313,
14,9568,668324.58984375,6545898.53515625,-323.43716430664062,
14,9569,668288.31640625,6545932.3984375,-322.38958740234375,
14,9570,668218.05859375,6545997.98828125,-320.36062622070312,
14,9571,668035.4375,6546168.48828125,-316.966064453125,
14,9573,668012.09375,6546190.28125,-316.53219604492188,
14,9578,667945.39453125,6546252.55078125,-315.29248046875,
14,9579,667779.56640625,6546407.359375,-315.19232177734375,
14,9580,667585.87890625,6546588.1796875,-315.0753173828125,
14,9581,667538.3203125,6546632.578125,-315.11849975585937,
14,9582,667522.98828125,6546646.890625,-315.03179931640625,
14,9584,667522.26953125,6546647.5625,-315.02774047851562,
14,9589,667499.7421875,6546668.59375,-315.02871704101562,
14,9590,667376.06640625,6546985.328125,-313.47671508789062,
14,9591,667282.2890625,6547225.48828125,-312.29995727539062,
14,9592,667238.55078125,6547337.5078125,-311.78497314453125,
14,9594,667226.2265625,6547369.0625,-311.63992309570312,
14,9595,667103.4296875,6547683.5546875,-310.19400024414062,
14,9596,667017.49609375,6547903.640625,-309.18212890625,
14,9597,667009.30859375,6547924.61328125,-309.03439331054687,
14,9598,667001.6328125,6547944.265625,-308.94540405273438,
15,9725,669782.68359375,6543070.44140625,-320.40692138671875,
15,9726,669693.2109375,6543148.65625,-320.039306640625,
15,9727,669863.2578125,6543000,-320.61138916015625,
15,9728,669617.0078125,6543215.2734375,-319.64044189453125,
15,9729,669350.36328125,6543448.37890625,-318.24468994140625,
15,9731,669325.8125,6543469.84375,-318.11618041992187,
15,9736,669145.05078125,6543627.87890625,-317.17001342773437,
15,9737,669081.12890625,6543683.765625,-316.65707397460937,
15,9738,669024.03125,6543733.68359375,-316.19891357421875,
15,9739,668812.7421875,6543918.40625,-314.90060424804687,
15,9741,668788.3671875,6543939.71875,-314.75082397460937,
15,9746,668720.1484375,6544130.46875,-314.35580444335937,
15,9747,668660.1015625,6544298.37109375,-313.80374145507812,
15,9748,668771.21875,6543987.6640625,-314.65719604492188,
15,9749,668623.93359375,6544399.51171875,-313.47122192382812,
15,9750,668518.55078125,6544694.18359375,-313.80618286132812,
15,9751,668517.73046875,6544696.47265625,-313.8221435546875,
15,9752,668504.90625,6544732.34375,-314.07235717773437,
15,9754,668443.5078125,6544904.04296875,-315.26992797851562,
15,9759,668375.86328125,6545093.19921875,-316.6434326171875,
15,9760,668292.984375,6545324.96484375,-318.32632446289062,
15,9761,668234.4296875,6545488.7109375,-319.052490234375,
15,9762,668221.4609375,6545524.984375,-319.21334838867187,
15,9764,668135.28515625,6545605.43359375,-318.8829345703125,
15,9769,667987.5078125,6545743.39453125,-319.10409545898438,
15,9770,667751.75,6545963.4921875,-319.45700073242187,
15,9771,667733.66796875,6545980.375,-319.12091064453125,
15,9773,667710.2734375,6546002.21875,-318.68597412109375,
15,9778,667661.49609375,6546047.7578125,-318.5745849609375,
15,9779,667476.140625,6546220.8046875,-319.4639892578125,
15,9780,667705.71875,6546006.47265625,-318.60128784179687,
15,9781,667260.01171875,6546422.5859375,-320.50103759765625,
15,9782,667222.546875,6546457.5625,-320.44781494140625,
15,9784,667199.0859375,6546479.46875,-320.41445922851562,
15,9789,667074.61328125,6546798.25390625,-317.66934204101562,
15,9790,667016.3046875,6546947.59375,-316.38339233398437,
15,9791,666952.24609375,6547111.65625,-315.57943725585938,
15,9792,666938.66796875,6547146.43359375,-315.41958618164062,
15,9794,666926.28125,6547178.15625,-315.27371215820312,
15,9799,666879.30078125,6547298.48828125,-314.720458984375,
15,9800,666802.96484375,6547494,-313.34304809570312,
15,9801,666667.56640625,6547840.78515625,-310.89990234375,
15,9802,666665.75,6547845.4453125,-310.87881469726562,
15,9804,666653.484375,6547876.859375,-310.736572265625,
15,9809,666417.46875,6548079.46875,-310.44189453125,
15,9810,666416.6640625,6548080.16015625,-310.44088745117187,
15,9811,666151.64453125,6548307.66796875,-309.56964111328125,
15,9812,666129.89453125,6548326.3359375,-309.4981689453125,
15,9814,666128.0859375,6548327.890625,-309.49542236328125,
15,9819,666003.12890625,6548435.1640625,-309.30575561523437,
15,9820,665892.85546875,6548529.8359375,-308.91152954101562,
15,9821,665633.10546875,6548752.828125,-307.98300170898437,
15,9822,665626.1640625,6548758.7890625,-307.95977783203125,
15,9824,665602.6875,6548778.9375,-307.88137817382812,
15,9829,665570.39453125,6548806.66015625,-307.76406860351562,
15,9830,665368.44921875,6548980.02734375,-306.98416137695312,
15,9831,665584.76953125,6548794.3203125,-307.82150268554687,
15,9832,665100.66796875,6549209.90625,-305.94998168945312,
15,9834,665077.296875,6549229.96875,-305.8597412109375,
15,9839,665042.94140625,6549291.375,-305.548828125,
15,9840,665003.4296875,6549362.00390625,-305.19125366210937,
15,9842,664999.9921875,6549368.140625,-305.16018676757812,
